dedupe_key,id,count_point_id,observed_at_utc,count_date,year,hour,holiday,day_kind,region_id,region,corridor_bucket,local_authority_id,road_name,road_category,road_type,road_bucket,direction_of_travel,latitude,longitude,all_motor_vehicles,all_hgvs,cars_and_taxis,lgvs,buses_and_coaches,pedal_cycles,two_wheeled_motor_vehicles,source_url,as_of_utc
60367|6166|2024-06-05|7|N,60367,6166,2024-06-05T07:00:00Z,2024-06-05,2024,7,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,405,41,272,87,1,2,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60368|6166|2024-06-05|10|S,60368,6166,2024-06-05T10:00:00Z,2024-06-05,2024,10,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,330,52,218,54,0,2,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60369|6166|2024-06-05|15|N,60369,6166,2024-06-05T15:00:00Z,2024-06-05,2024,15,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,415,39,317,50,3,1,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60370|6166|2024-06-05|7|S,60370,6166,2024-06-05T07:00:00Z,2024-06-05,2024,7,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,357,61,236,56,1,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60371|6166|2024-06-05|14|S,60371,6166,2024-06-05T14:00:00Z,2024-06-05,2024,14,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,573,51,398,91,4,2,29,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60372|6166|2024-06-05|8|N,60372,6166,2024-06-05T08:00:00Z,2024-06-05,2024,8,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,551,50,405,93,0,1,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60373|6166|2024-06-05|16|S,60373,6166,2024-06-05T16:00:00Z,2024-06-05,2024,16,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,590,23,467,88,1,5,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60374|6166|2024-06-05|16|N,60374,6166,2024-06-05T16:00:00Z,2024-06-05,2024,16,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,348,32,248,55,2,4,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60375|6166|2024-06-05|13|N,60375,6166,2024-06-05T13:00:00Z,2024-06-05,2024,13,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,340,58,211,54,1,2,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60376|6166|2024-06-05|10|N,60376,6166,2024-06-05T10:00:00Z,2024-06-05,2024,10,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,451,56,308,60,1,2,26,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60377|6166|2024-06-05|12|N,60377,6166,2024-06-05T12:00:00Z,2024-06-05,2024,12,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,371,50,244,64,2,1,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60378|6166|2024-06-05|15|S,60378,6166,2024-06-05T15:00:00Z,2024-06-05,2024,15,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,525,41,370,93,2,4,19,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60379|6166|2024-06-05|18|S,60379,6166,2024-06-05T18:00:00Z,2024-06-05,2024,18,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,317,12,257,31,1,3,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60380|6166|2024-06-05|13|S,60380,6166,2024-06-05T13:00:00Z,2024-06-05,2024,13,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,456,60,297,82,1,2,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60381|6166|2024-06-05|17|S,60381,6166,2024-06-05T17:00:00Z,2024-06-05,2024,17,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,503,17,405,62,2,6,17,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60382|6166|2024-06-05|12|S,60382,6166,2024-06-05T12:00:00Z,2024-06-05,2024,12,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,402,53,271,69,1,2,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60383|6166|2024-06-05|9|S,60383,6166,2024-06-05T09:00:00Z,2024-06-05,2024,9,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,S,53.0641546,-1.4866205,347,61,227,53,3,1,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60384|6166|2024-06-05|14|N,60384,6166,2024-06-05T14:00:00Z,2024-06-05,2024,14,0,weekday,2,south_east,south_england,61,A6,PA,Major,primary_heavy,N,53.0641546,-1.4866205,356,54,246,45,1,1,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60529|6167|2024-10-01|8|S,60529,6167,2024-10-01T08:00:00Z,2024-10-01,2024,8,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,409,4,364,36,5,7,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60530|6167|2024-10-01|17|S,60530,6167,2024-10-01T17:00:00Z,2024-10-01,2024,17,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,441,0,392,40,7,3,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60531|6167|2024-10-01|15|N,60531,6167,2024-10-01T15:00:00Z,2024-10-01,2024,15,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,617,6,536,64,11,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60532|6167|2024-10-01|11|S,60532,6167,2024-10-01T11:00:00Z,2024-10-01,2024,11,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,442,3,367,67,5,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60533|6167|2024-10-01|13|N,60533,6167,2024-10-01T13:00:00Z,2024-10-01,2024,13,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,379,3,315,55,6,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60534|6167|2024-10-01|18|S,60534,6167,2024-10-01T18:00:00Z,2024-10-01,2024,18,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,472,2,434,32,4,5,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60535|6167|2024-10-01|11|N,60535,6167,2024-10-01T11:00:00Z,2024-10-01,2024,11,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,350,11,287,47,5,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60536|6167|2024-10-01|16|S,60536,6167,2024-10-01T16:00:00Z,2024-10-01,2024,16,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,548,2,457,84,5,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60537|6167|2024-10-01|14|N,60537,6167,2024-10-01T14:00:00Z,2024-10-01,2024,14,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,433,4,367,57,5,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60538|6167|2024-10-01|9|S,60538,6167,2024-10-01T09:00:00Z,2024-10-01,2024,9,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,593,5,492,90,5,2,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60539|6167|2024-10-01|10|S,60539,6167,2024-10-01T10:00:00Z,2024-10-01,2024,10,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,483,6,391,79,6,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60540|6167|2024-10-01|14|S,60540,6167,2024-10-01T14:00:00Z,2024-10-01,2024,14,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,447,7,360,74,6,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60541|6167|2024-10-01|7|S,60541,6167,2024-10-01T07:00:00Z,2024-10-01,2024,7,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,740,5,658,69,6,7,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60542|6167|2024-10-01|13|S,60542,6167,2024-10-01T13:00:00Z,2024-10-01,2024,13,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,401,3,330,64,3,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60543|6167|2024-10-01|15|S,60543,6167,2024-10-01T15:00:00Z,2024-10-01,2024,15,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,452,4,384,58,6,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60544|6167|2024-10-01|12|N,60544,6167,2024-10-01T12:00:00Z,2024-10-01,2024,12,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,412,4,332,72,4,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60545|6167|2024-10-01|18|N,60545,6167,2024-10-01T18:00:00Z,2024-10-01,2024,18,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,498,5,450,38,5,4,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60546|6167|2024-10-01|17|N,60546,6167,2024-10-01T17:00:00Z,2024-10-01,2024,17,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,735,2,682,47,4,7,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60547|6167|2024-10-01|9|N,60547,6167,2024-10-01T09:00:00Z,2024-10-01,2024,9,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,321,1,256,58,5,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60548|6167|2024-10-01|12|S,60548,6167,2024-10-01T12:00:00Z,2024-10-01,2024,12,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,S,52.9472774,-1.4827947,463,3,375,78,6,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60549|6167|2024-10-01|10|N,60549,6167,2024-10-01T10:00:00Z,2024-10-01,2024,10,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,324,11,257,50,6,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60550|6167|2024-10-01|7|N,60550,6167,2024-10-01T07:00:00Z,2024-10-01,2024,7,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,338,4,278,50,6,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60551|6167|2024-10-01|16|N,60551,6167,2024-10-01T16:00:00Z,2024-10-01,2024,16,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,634,5,559,61,8,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
60552|6167|2024-10-01|8|N,60552,6167,2024-10-01T08:00:00Z,2024-10-01,2024,8,0,weekday,2,south_east,south_england,119,A6,PA,Major,primary_heavy,N,52.9472774,-1.4827947,373,4,322,41,5,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63913|6204|2024-05-21|12|W,63913,6204,2024-05-21T12:00:00Z,2024-05-21,2024,12,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,433,19,330,77,3,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63914|6204|2024-05-21|17|W,63914,6204,2024-05-21T17:00:00Z,2024-05-21,2024,17,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,464,5,400,56,1,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63915|6204|2024-05-21|9|W,63915,6204,2024-05-21T09:00:00Z,2024-05-21,2024,9,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,384,29,274,79,0,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63916|6204|2024-05-21|16|W,63916,6204,2024-05-21T16:00:00Z,2024-05-21,2024,16,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,469,8,359,99,1,1,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63917|6204|2024-05-21|13|W,63917,6204,2024-05-21T13:00:00Z,2024-05-21,2024,13,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,454,23,338,84,4,1,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63918|6204|2024-05-21|17|E,63918,6204,2024-05-21T17:00:00Z,2024-05-21,2024,17,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,552,4,449,89,3,5,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63919|6204|2024-05-21|10|W,63919,6204,2024-05-21T10:00:00Z,2024-05-21,2024,10,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,446,36,325,79,2,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63920|6204|2024-05-21|9|E,63920,6204,2024-05-21T09:00:00Z,2024-05-21,2024,9,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,466,46,335,81,4,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63921|6204|2024-05-21|18|E,63921,6204,2024-05-21T18:00:00Z,2024-05-21,2024,18,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,293,5,243,41,1,1,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63922|6204|2024-05-21|7|E,63922,6204,2024-05-21T07:00:00Z,2024-05-21,2024,7,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,365,26,226,111,2,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63923|6204|2024-05-21|8|W,63923,6204,2024-05-21T08:00:00Z,2024-05-21,2024,8,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,519,17,373,126,1,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63924|6204|2024-05-21|7|W,63924,6204,2024-05-21T07:00:00Z,2024-05-21,2024,7,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,629,22,426,170,8,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63925|6204|2024-05-21|15|W,63925,6204,2024-05-21T15:00:00Z,2024-05-21,2024,15,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,526,22,396,101,4,1,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63926|6204|2024-05-21|8|E,63926,6204,2024-05-21T08:00:00Z,2024-05-21,2024,8,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,536,25,405,102,3,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63927|6204|2024-05-21|14|W,63927,6204,2024-05-21T14:00:00Z,2024-05-21,2024,14,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,522,26,407,82,4,1,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63928|6204|2024-05-21|12|E,63928,6204,2024-05-21T12:00:00Z,2024-05-21,2024,12,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,398,28,294,71,1,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63929|6204|2024-05-21|18|W,63929,6204,2024-05-21T18:00:00Z,2024-05-21,2024,18,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,254,2,215,33,1,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63930|6204|2024-05-21|13|E,63930,6204,2024-05-21T13:00:00Z,2024-05-21,2024,13,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,399,28,307,60,2,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63931|6204|2024-05-21|11|E,63931,6204,2024-05-21T11:00:00Z,2024-05-21,2024,11,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,480,23,373,72,5,2,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63932|6204|2024-05-21|14|E,63932,6204,2024-05-21T14:00:00Z,2024-05-21,2024,14,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,457,18,334,102,0,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63933|6204|2024-05-21|10|E,63933,6204,2024-05-21T10:00:00Z,2024-05-21,2024,10,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,490,23,380,81,4,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63934|6204|2024-05-21|11|W,63934,6204,2024-05-21T11:00:00Z,2024-05-21,2024,11,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,W,52.3302025,1.5987670,417,31,306,74,2,1,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63935|6204|2024-05-21|16|E,63935,6204,2024-05-21T16:00:00Z,2024-05-21,2024,16,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,719,9,529,165,9,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
63936|6204|2024-05-21|15|E,63936,6204,2024-05-21T15:00:00Z,2024-05-21,2024,15,0,weekday,7,yorkshire_humber,north_england_central,126,A12,PA,Major,primary_heavy,E,52.3302025,1.5987670,488,12,383,87,0,1,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64681|6208|2024-04-17|17|W,64681,6208,2024-04-17T17:00:00Z,2024-04-17,2024,17,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,2395,95,2027,262,3,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64682|6208|2024-04-17|15|W,64682,6208,2024-04-17T15:00:00Z,2024-04-17,2024,15,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,3414,172,2529,682,13,0,18,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64683|6208|2024-04-17|12|E,64683,6208,2024-04-17T12:00:00Z,2024-04-17,2024,12,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,2814,340,1878,588,3,0,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64684|6208|2024-04-17|16|W,64684,6208,2024-04-17T16:00:00Z,2024-04-17,2024,16,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,3477,117,2855,487,3,0,15,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64685|6208|2024-04-17|17|E,64685,6208,2024-04-17T17:00:00Z,2024-04-17,2024,17,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3438,156,2792,464,11,0,15,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64686|6208|2024-04-17|15|E,64686,6208,2024-04-17T15:00:00Z,2024-04-17,2024,15,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3922,251,2791,862,4,0,14,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64687|6208|2024-04-17|11|W,64687,6208,2024-04-17T11:00:00Z,2024-04-17,2024,11,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,2662,260,1870,520,3,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64688|6208|2024-04-17|16|E,64688,6208,2024-04-17T16:00:00Z,2024-04-17,2024,16,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3935,154,3088,665,2,0,26,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64689|6208|2024-04-17|8|E,64689,6208,2024-04-17T08:00:00Z,2024-04-17,2024,8,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3122,316,2178,618,1,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64690|6208|2024-04-17|11|E,64690,6208,2024-04-17T11:00:00Z,2024-04-17,2024,11,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,2908,371,1931,591,3,0,12,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64691|6208|2024-04-17|13|W,64691,6208,2024-04-17T13:00:00Z,2024-04-17,2024,13,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,3115,265,2237,599,9,0,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64692|6208|2024-04-17|12|W,64692,6208,2024-04-17T12:00:00Z,2024-04-17,2024,12,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,2788,261,1900,615,1,0,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64693|6208|2024-04-17|9|E,64693,6208,2024-04-17T09:00:00Z,2024-04-17,2024,9,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,2708,320,1834,540,5,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64694|6208|2024-04-17|14|E,64694,6208,2024-04-17T14:00:00Z,2024-04-17,2024,14,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3656,335,2462,850,3,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64695|6208|2024-04-17|14|W,64695,6208,2024-04-17T14:00:00Z,2024-04-17,2024,14,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,3352,225,2426,686,4,0,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64696|6208|2024-04-17|7|E,64696,6208,2024-04-17T07:00:00Z,2024-04-17,2024,7,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3863,211,2875,754,15,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64697|6208|2024-04-17|10|E,64697,6208,2024-04-17T10:00:00Z,2024-04-17,2024,10,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,2553,294,1785,466,5,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64698|6208|2024-04-17|9|W,64698,6208,2024-04-17T09:00:00Z,2024-04-17,2024,9,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,2733,303,1893,523,8,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64699|6208|2024-04-17|10|W,64699,6208,2024-04-17T10:00:00Z,2024-04-17,2024,10,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,2605,272,1824,500,3,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64700|6208|2024-04-17|13|E,64700,6208,2024-04-17T13:00:00Z,2024-04-17,2024,13,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,E,51.8910690,0.8396797,3450,356,2456,624,7,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
64701|6208|2024-04-17|7|W,64701,6208,2024-04-17T07:00:00Z,2024-04-17,2024,7,0,weekday,7,yorkshire_humber,north_england_central,123,A12,TA,Major,trunk_heavy,W,51.8910690,0.8396797,3071,294,2093,666,7,0,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
